FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/ACCEPTED/00056_00005/Cigarra.java,100.0000,100.0000,0.0000,0.0000,38.0000,0.0000,24.45,22.61,27.58,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00016_00001/cigarras.java,100.0000,100.0000,0.0000,0.0000,38.0000,0.0000,27.09,21.07,24.63,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00079_00001/ProbC.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.54,12.87,15.20,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00222_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.73,11.98,18.55,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00066_00013/Cigas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,21.19,20.46,25.38,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00036_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,28.49,29.34,30.81,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00101_00003/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,42.73,41.77,46.58,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00060_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.77,14.66,15.19,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00031_00001/ProblemA.java,100.0000,100.0000,0.0000,0.0000,33.0000,0.0000,15.50,16.04,16.91,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00103_00003/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.13,14.39,16.90,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00093_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.61,12.52,14.37,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00132_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.28,13.32,14.99,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00006_00001/Dizzy.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.79,16.49,18.83,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00063_00004/cigarra.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.20,12.71,16.03,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00139_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,9.21,9.70,12.35,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00124_00001/Cigarra.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.84,14.15,15.61,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00126_00002/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.06,10.43,13.47,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00145_00003/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.61,19.07,23.05,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00092_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,33.62,31.28,31.66,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00010_00001/pc.java,100.0000,100.0000,0.0000,0.0000,52.0000,0.0000,21.00,19.87,23.61,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00201_00001/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.42,8.29,11.10,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00008_00002/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,20.64,22.18,34.77,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00030_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,20.54,18.26,20.75,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00058_00001/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,38.0000,0.0000,21.34,20.38,27.65,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00209_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.45,11.02,13.44,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00094_00001/probA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.97,14.34,16.34,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00080_00003/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.67,11.55,13.66,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00062_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.16,17.10,19.81,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00177_00002/cigarra.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.84,15.77,21.79,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00049_00004/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.42,8.40,10.65,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00221_00002/DAA1A.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.82,7.55,9.02,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00223_00004/Trabalho.java,100.0000,100.0000,0.0000,0.0000,36.0000,0.0000,11.79,11.54,12.39,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00111_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.42,11.10,13.95,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00195_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.84,11.09,12.94,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00074_00001/ProbA.java,100.0000,100.0000,0.0000,0.0000,32.0000,0.0000,15.57,14.14,15.55,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00009_00002/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,21.86,24.20,25.68,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00069_00003/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.58,12.11,15.13,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00046_00001/cigarras.java,100.0000,100.0000,0.0000,0.0000,42.0000,0.0000,24.58,22.71,25.94,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00094_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,15.33,14.12,15.92,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00102_00003/cigarrastontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.94,16.20,20.76,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00150_00005/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,18.36,16.20,25.94,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00097_00003/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,22.60,22.00,26.66,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00095_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.28,10.15,12.21,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00179_00003/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,9.84,8.16,9.31,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00117_00001/Cigarra.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.41,18.84,22.81,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00087_00014/Sigarras.java,100.0000,100.0000,0.0000,0.0000,78.0000,0.0000,18.09,17.16,21.14,true,false,false,true,true,true
progpedia/00000006/ACCEPTED/00010_00003/cigarras.java,100.0000,100.0000,0.0000,0.0000,53.0000,0.0000,26.94,25.59,28.24,true,false,false,true,true,true
