FileName,NoRemoval,SimpleRemoval,FullRemoval,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException
progpedia/00000023/ACCEPTED/00116_00001/negocioelectronico.java,100.0000,100.0000,0.0000,27.17,32.52,62.26,true,false
progpedia/00000023/ACCEPTED/00116_00006/negocioelectronico.java,100.0000,100.0000,0.0000,30.34,31.91,70.89,true,false
progpedia/00000023/ACCEPTED/00042_00002/NegocioElectronico.java,100.0000,100.0000,85.2300,31.12,34.16,94.90,false,false
progpedia/00000023/ACCEPTED/00073_00001/negocioelectronico.java,100.0000,100.0000,100.0000,15.09,15.42,24.29,false,false
progpedia/00000023/ACCEPTED/00015_00002/negoc.java,100.0000,100.0000,100.0000,9.45,9.62,14.53,false,false
progpedia/00000023/ACCEPTED/00062_00002/NegocioElectronico.java,100.0000,100.0000,100.0000,17.71,14.60,25.15,false,false
progpedia/00000023/ACCEPTED/00056_00005/NegocioElectronico.java,100.0000,100.0000,100.0000,13.81,15.53,48.14,false,false
progpedia/00000023/ACCEPTED/00037_00004/NegocioEletronico.java,100.0000,100.0000,100.0000,11.57,11.40,22.74,false,false
progpedia/00000023/ACCEPTED/00017_00003/NegocioElectronico.java,100.0000,100.0000,100.0000,13.15,13.56,27.65,false,false
progpedia/00000023/ACCEPTED/00116_00002/negocioelectronico.java,100.0000,100.0000,0.0000,30.16,29.84,66.16,true,false
progpedia/00000023/ACCEPTED/00039_00001/negocioelectronico.java,100.0000,100.0000,100.0000,17.15,16.04,27.67,false,false
progpedia/00000023/ACCEPTED/00060_00003/NegocioEletronico.java,100.0000,100.0000,100.0000,11.41,11.89,26.24,false,false
progpedia/00000023/ACCEPTED/00116_00010/negocioelectronico.java,100.0000,100.0000,0.0000,29.47,29.93,63.66,true,false
progpedia/00000023/ACCEPTED/00059_00008/ne.java,100.0000,100.0000,0.0000,27.56,28.36,43.50,true,false
progpedia/00000023/ACCEPTED/00037_00003/NegocioEletronico.java,100.0000,100.0000,100.0000,11.35,11.30,23.16,false,false
progpedia/00000023/ACCEPTED/00120_00003/neg.java,100.0000,100.0000,80.8800,25.65,28.44,79.49,false,false
progpedia/00000023/ACCEPTED/00037_00002/NegocioEletronico.java,100.0000,100.0000,100.0000,13.26,12.92,19.20,false,false
progpedia/00000023/ACCEPTED/00115_00008/Negocio_eletronico.java,100.0000,100.0000,86.1600,24.74,28.67,78.67,false,false
progpedia/00000023/ACCEPTED/00047_00003/NegocioElectronico.java,100.0000,100.0000,0.0000,14.12,12.87,15.82,true,false
progpedia/00000023/ACCEPTED/00042_00001/NegocioElectronico.java,100.0000,100.0000,85.1400,30.79,30.28,72.20,false,false
progpedia/00000023/ACCEPTED/00030_00004/NegocioElectronico.java,100.0000,100.0000,100.0000,16.58,15.65,24.79,false,false
progpedia/00000023/WRONG_ANSWER/00087_00003/negocioelectronico.java,100.0000,100.0000,100.0000,12.51,12.42,33.42,false,false
progpedia/00000023/WRONG_ANSWER/00085_00004/negocioelec.java,100.0000,100.0000,100.0000,8.18,8.10,12.12,false,false
progpedia/00000023/WRONG_ANSWER/00121_00002/B3.java,100.0000,100.0000,86.8400,26.98,26.38,83.64,false,false
progpedia/00000023/WRONG_ANSWER/00051_00012/NegElect.java,100.0000,100.0000,100.0000,13.31,12.86,23.38,false,false
progpedia/00000023/WRONG_ANSWER/00063_00005/negocio.java,100.0000,100.0000,90.1600,13.73,13.22,28.22,false,false
progpedia/00000023/WRONG_ANSWER/00051_00006/negocio.java,100.0000,100.0000,91.4900,13.66,14.00,34.46,false,false
progpedia/00000023/WRONG_ANSWER/00115_00002/Negocio.java,100.0000,100.0000,100.0000,11.54,11.87,18.98,false,false
progpedia/00000023/WRONG_ANSWER/00098_00002/NegocioElectronico.java,100.0000,100.0000,90.0600,30.09,29.20,78.86,false,false
progpedia/00000023/WRONG_ANSWER/00033_00005/Negocio.java,100.0000,100.0000,0.0000,21.73,21.70,24.69,true,false
progpedia/00000023/WRONG_ANSWER/00059_00002/electronicbusiness.java,100.0000,100.0000,84.4200,24.00,26.01,59.35,false,false
progpedia/00000023/WRONG_ANSWER/00087_00002/negocioelectronico.java,100.0000,100.0000,100.0000,12.37,11.29,31.11,false,false
progpedia/00000023/WRONG_ANSWER/00059_00003/negocioeletronico.java,100.0000,100.0000,0.0000,27.83,28.31,43.09,true,false
progpedia/00000023/WRONG_ANSWER/00108_00002/main.java,100.0000,100.0000,86.1200,28.30,29.41,70.18,false,false
progpedia/00000023/WRONG_ANSWER/00085_00005/negocioelectronico.java,100.0000,100.0000,100.0000,15.16,15.44,23.83,false,false
progpedia/00000023/WRONG_ANSWER/00059_00006/negocioeletronico.java,100.0000,100.0000,85.9900,24.39,25.48,54.76,false,false
progpedia/00000023/WRONG_ANSWER/00108_00005/main.java,100.0000,100.0000,86.0800,29.10,29.20,71.39,false,false
progpedia/00000023/WRONG_ANSWER/00115_00003/Negocio.java,100.0000,100.0000,100.0000,13.78,13.22,20.36,false,false
progpedia/00000023/WRONG_ANSWER/00063_00002/negocio.java,100.0000,100.0000,92.5900,15.37,14.49,33.08,false,false
progpedia/00000023/WRONG_ANSWER/00066_00001/NegocioElectronico.java,100.0000,100.0000,0.0000,11.29,11.50,12.49,true,false
progpedia/00000023/WRONG_ANSWER/00059_00004/negocioeletronico.java,100.0000,100.0000,0.0000,30.13,30.43,46.61,true,false
progpedia/00000023/WRONG_ANSWER/00051_00011/NegElect.java,100.0000,100.0000,100.0000,11.85,12.69,23.13,false,false
progpedia/00000023/WRONG_ANSWER/00087_00001/negocioelectronico.java,100.0000,100.0000,100.0000,14.27,12.23,32.12,false,false
progpedia/00000023/WRONG_ANSWER/00098_00003/NegocioElectronico.java,100.0000,100.0000,90.2400,25.23,28.37,68.63,false,false
progpedia/00000023/WRONG_ANSWER/00059_00001/electronicbusiness.java,100.0000,100.0000,84.3600,24.30,26.58,61.98,false,false
progpedia/00000023/WRONG_ANSWER/00122_00003/negocio.java,100.0000,100.0000,79.8000,26.38,26.21,82.05,false,false
progpedia/00000023/WRONG_ANSWER/00059_00005/negocioeletronico.java,100.0000,100.0000,0.0000,29.36,27.37,62.38,true,false
progpedia/00000023/WRONG_ANSWER/00122_00001/negocio.java,100.0000,100.0000,79.8000,23.84,25.75,88.19,false,false
progpedia/00000023/WRONG_ANSWER/00054_00001/Negocio.java,100.0000,100.0000,100.0000,11.31,11.48,20.93,false,false
progpedia/00000023/WRONG_ANSWER/00120_00002/neg.java,100.0000,100.0000,80.0000,23.84,26.00,110.78,false,false
progpedia/00000023/WRONG_ANSWER/00108_00008/main.java,100.0000,100.0000,85.9900,27.30,28.02,70.68,false,false
progpedia/00000023/WRONG_ANSWER/00116_00004/negocioelectronico.java,100.0000,100.0000,0.0000,28.13,30.44,63.56,true,false
progpedia/00000023/WRONG_ANSWER/00066_00002/NegocioElectronico.java,100.0000,100.0000,0.0000,11.89,12.71,12.61,true,false
progpedia/00000023/WRONG_ANSWER/00051_00015/NegElect.java,100.0000,100.0000,100.0000,12.62,13.58,26.65,false,false
progpedia/00000023/WRONG_ANSWER/00051_00007/negocio.java,100.0000,100.0000,85.7100,16.56,17.87,38.35,false,false
progpedia/00000023/WRONG_ANSWER/00053_00002/negocio.java,100.0000,100.0000,100.0000,12.77,11.72,19.04,false,false
progpedia/00000023/WRONG_ANSWER/00098_00004/NegocioElectronico.java,100.0000,100.0000,90.2100,29.43,32.43,60.99,false,false
progpedia/00000023/WRONG_ANSWER/00122_00004/negocio.java,100.0000,100.0000,80.1900,29.90,27.80,60.91,false,false
progpedia/00000023/WRONG_ANSWER/00115_00004/Negocio.java,100.0000,100.0000,84.5900,28.00,30.17,74.41,false,false
progpedia/00000023/WRONG_ANSWER/00108_00003/main.java,100.0000,100.0000,86.0300,28.25,27.58,69.78,false,false
progpedia/00000023/WRONG_ANSWER/00038_00001/negocio_eletronico_m.java,100.0000,100.0000,80.9500,26.73,26.27,75.36,false,false
progpedia/00000023/WRONG_ANSWER/00051_00004/negocio.java,100.0000,100.0000,100.0000,18.07,18.44,32.52,false,false
progpedia/00000023/WRONG_ANSWER/00063_00003/negocio.java,100.0000,100.0000,91.3000,12.99,13.57,29.66,false,false
progpedia/00000023/WRONG_ANSWER/00038_00002/negocio_eletronico_m.java,100.0000,100.0000,81.4600,28.57,29.40,81.57,false,false
progpedia/00000023/WRONG_ANSWER/00121_00001/B3.java,100.0000,100.0000,86.6700,28.19,26.87,71.85,false,false
progpedia/00000023/WRONG_ANSWER/00033_00004/Negocio.java,100.0000,100.0000,0.0000,18.77,20.14,22.43,true,false
progpedia/00000023/WRONG_ANSWER/00098_00001/NegocioElectronico.java,100.0000,100.0000,90.2400,26.06,30.46,62.96,false,false
progpedia/00000023/WRONG_ANSWER/00115_00005/Negocio.java,100.0000,100.0000,84.5900,27.08,27.96,72.68,false,false
progpedia/00000023/WRONG_ANSWER/00116_00005/negocioelectronico.java,100.0000,100.0000,0.0000,38.22,38.07,70.77,true,false
progpedia/00000023/WRONG_ANSWER/00122_00002/negocio.java,100.0000,100.0000,79.8000,27.57,25.34,85.71,false,false
progpedia/00000023/WRONG_ANSWER/00051_00013/NegElect.java,100.0000,100.0000,100.0000,13.71,13.17,24.26,false,false
progpedia/00000023/WRONG_ANSWER/00120_00001/neg.java,100.0000,100.0000,80.0000,26.95,30.26,96.16,false,false
progpedia/00000023/WRONG_ANSWER/00108_00004/main.java,100.0000,100.0000,85.9400,23.58,26.73,75.40,false,false
progpedia/00000023/WRONG_ANSWER/00063_00001/negocio.java,100.0000,100.0000,92.6500,12.88,13.67,30.96,false,false
progpedia/00000023/WRONG_ANSWER/00101_00001/negocio.java,100.0000,100.0000,100.0000,13.02,12.07,19.47,false,false
progpedia/00000023/WRONG_ANSWER/00063_00004/negocio.java,100.0000,100.0000,91.3000,13.04,23.88,52.91,false,false
progpedia/00000023/WRONG_ANSWER/00051_00014/NegElect.java,100.0000,100.0000,100.0000,12.96,12.17,24.43,false,false
progpedia/00000034/ACCEPTED/00185_00002/prob03.java,100.0000,100.0000,100.0000,4.39,3.51,4.53,false,false
progpedia/00000034/ACCEPTED/00075_00001/aula203.java,100.0000,100.0000,100.0000,5.61,3.43,4.23,false,false
progpedia/00000034/ACCEPTED/00049_00001/sort.java,100.0000,100.0000,100.0000,4.14,3.59,4.66,false,false
progpedia/00000034/ACCEPTED/00157_00004/P03_Ordenando_Numeros.java,100.0000,100.0000,100.0000,4.79,4.05,6.15,false,false
progpedia/00000034/ACCEPTED/00086_00001/Sort.java,100.0000,100.0000,100.0000,4.21,3.33,4.31,false,false
progpedia/00000034/ACCEPTED/00043_00001/ord.java,100.0000,100.0000,100.0000,4.21,3.38,4.34,false,false
progpedia/00000034/ACCEPTED/00047_00002/sort.java,100.0000,100.0000,100.0000,4.83,3.58,4.59,false,false
progpedia/00000034/ACCEPTED/00090_00001/OrdenarNumeros.java,100.0000,100.0000,100.0000,6.30,4.15,6.69,false,false
progpedia/00000034/ACCEPTED/00160_00003/p3.java,100.0000,100.0000,100.0000,3.43,3.06,4.11,false,false
progpedia/00000034/ACCEPTED/00137_00001/testSort.java,100.0000,100.0000,100.0000,5.64,3.80,5.27,false,false
progpedia/00000034/ACCEPTED/00157_00002/P03_Ordenando_Numeros.java,100.0000,100.0000,100.0000,4.50,3.79,5.63,false,false
progpedia/00000034/ACCEPTED/00148_00002/sort.java,100.0000,100.0000,100.0000,4.62,3.27,4.12,false,false
progpedia/00000034/ACCEPTED/00177_00002/Prob3.java,100.0000,100.0000,100.0000,6.06,3.35,4.31,false,false
progpedia/00000034/ACCEPTED/00089_00002/ordenar.java,100.0000,100.0000,100.0000,4.83,4.04,4.99,false,false
progpedia/00000034/ACCEPTED/00087_00003/Sort.java,100.0000,100.0000,100.0000,4.55,3.62,5.11,false,false
progpedia/00000034/ACCEPTED/00176_00002/Prog03.java,100.0000,100.0000,100.0000,4.30,3.51,5.40,false,false
progpedia/00000034/ACCEPTED/00151_00003/Sort.java,100.0000,100.0000,100.0000,4.09,3.60,4.74,false,false
progpedia/00000034/ACCEPTED/00124_00004/onn.java,100.0000,100.0000,100.0000,6.02,3.81,4.79,false,false
progpedia/00000034/ACCEPTED/00066_00002/Sort.java,100.0000,100.0000,100.0000,4.04,3.41,4.48,false,false
progpedia/00000034/ACCEPTED/00139_00001/probl3.java,100.0000,100.0000,100.0000,4.25,3.71,4.36,false,false
progpedia/00000034/ACCEPTED/00102_00004/Sort.java,100.0000,100.0000,100.0000,4.40,3.73,4.95,false,false
progpedia/00000034/ACCEPTED/00143_00001/Prob03.java,100.0000,100.0000,100.0000,5.66,3.50,4.73,false,false
progpedia/00000034/ACCEPTED/00149_00004/prob3.java,100.0000,100.0000,100.0000,4.48,3.64,5.32,false,false
progpedia/00000034/ACCEPTED/00176_00003/Prog03.java,100.0000,100.0000,100.0000,5.72,3.72,5.32,false,false
progpedia/00000034/ACCEPTED/00175_00005/Ordenar.java,100.0000,100.0000,100.0000,4.46,3.45,4.24,false,false
progpedia/00000034/ACCEPTED/00072_00001/Sort.java,100.0000,100.0000,100.0000,4.08,3.63,4.46,false,false
progpedia/00000034/ACCEPTED/00195_00002/prob3.java,100.0000,100.0000,100.0000,4.10,3.03,4.37,false,false
progpedia/00000034/ACCEPTED/00143_00002/Prob03.java,100.0000,100.0000,100.0000,3.28,2.97,3.81,false,false
progpedia/00000034/ACCEPTED/00139_00002/probl3.java,100.0000,100.0000,100.0000,6.80,4.86,7.02,false,false
progpedia/00000034/ACCEPTED/00102_00003/Sort.java,100.0000,100.0000,100.0000,5.32,3.11,3.84,false,false
progpedia/00000034/ACCEPTED/00176_00001/Prog03.java,100.0000,100.0000,100.0000,5.27,3.32,4.07,false,false
progpedia/00000034/ACCEPTED/00145_00002/OrdenandoNumeros.java,100.0000,100.0000,100.0000,4.57,3.39,4.99,false,false
progpedia/00000034/ACCEPTED/00077_00001/compara.java,100.0000,100.0000,100.0000,4.36,3.46,4.63,false,false
progpedia/00000034/ACCEPTED/00166_00001/Sort.java,100.0000,100.0000,100.0000,4.34,3.76,4.90,false,false
progpedia/00000034/ACCEPTED/00178_00001/prob03.java,100.0000,100.0000,100.0000,3.50,2.96,3.87,false,false
progpedia/00000034/ACCEPTED/00166_00004/Sort.java,100.0000,100.0000,100.0000,3.91,3.23,4.21,false,false
progpedia/00000034/ACCEPTED/00175_00001/Ordenar.java,100.0000,100.0000,100.0000,5.06,3.19,4.12,false,false
progpedia/00000034/ACCEPTED/00166_00005/Sort.java,100.0000,100.0000,100.0000,4.74,4.35,5.71,false,false
progpedia/00000034/ACCEPTED/00132_00007/sort.java,100.0000,100.0000,100.0000,7.60,5.99,24.11,false,false
progpedia/00000034/ACCEPTED/00104_00003/Sort.java,100.0000,100.0000,100.0000,5.88,3.62,4.64,false,false
progpedia/00000034/ACCEPTED/00145_00004/OrdenandoNumeros.java,100.0000,100.0000,100.0000,4.06,3.47,4.64,false,false
progpedia/00000034/ACCEPTED/00087_00002/Sort.java,100.0000,100.0000,100.0000,4.11,3.57,3.89,false,false
progpedia/00000034/ACCEPTED/00030_00003/DAA_3.java,100.0000,100.0000,100.0000,4.25,3.62,5.65,false,false
progpedia/00000034/ACCEPTED/00147_00006/Ordenar_Nr.java,100.0000,100.0000,100.0000,4.20,3.63,4.67,false,false
progpedia/00000034/ACCEPTED/00086_00002/Sort.java,100.0000,100.0000,100.0000,4.38,3.56,5.06,false,false
progpedia/00000034/ACCEPTED/00151_00002/Sort.java,100.0000,100.0000,100.0000,3.99,3.50,4.48,false,false
progpedia/00000034/ACCEPTED/00187_00001/Prob03.java,100.0000,100.0000,100.0000,6.60,3.91,5.64,false,false
progpedia/00000034/ACCEPTED/00099_00004/Sort.java,100.0000,100.0000,100.0000,4.43,3.45,4.61,false,false
progpedia/00000034/ACCEPTED/00190_00001/ex3.java,100.0000,100.0000,100.0000,5.14,3.00,4.15,false,false
progpedia/00000034/ACCEPTED/00074_00002/Prob03.java,100.0000,100.0000,100.0000,6.16,3.72,5.29,false,false
progpedia/00000034/ACCEPTED/00178_00003/prob03.java,100.0000,100.0000,100.0000,3.84,3.35,4.29,false,false
progpedia/00000034/ACCEPTED/00192_00001/p03.java,100.0000,100.0000,100.0000,4.70,3.28,4.40,false,false
progpedia/00000034/ACCEPTED/00041_00001/Sort.java,100.0000,100.0000,100.0000,4.61,3.72,5.20,false,false
progpedia/00000034/ACCEPTED/00143_00005/Prob03.java,100.0000,100.0000,100.0000,7.10,4.63,9.13,false,false
progpedia/00000034/ACCEPTED/00194_00001/Prob3.java,100.0000,100.0000,100.0000,8.51,8.70,11.56,false,false
progpedia/00000034/ACCEPTED/00139_00006/Probl3.java,100.0000,100.0000,100.0000,4.48,3.72,4.57,false,false
progpedia/00000034/ACCEPTED/00108_00002/Sort.java,100.0000,100.0000,100.0000,5.59,3.56,4.45,false,false
progpedia/00000034/ACCEPTED/00177_00003/Prob3.java,100.0000,100.0000,100.0000,4.38,3.66,4.90,false,false
progpedia/00000034/ACCEPTED/00087_00004/Sort.java,100.0000,100.0000,100.0000,4.63,3.45,5.93,false,false
progpedia/00000034/ACCEPTED/00091_00002/Sort.java,100.0000,100.0000,100.0000,4.26,3.51,4.54,false,false
progpedia/00000034/ACCEPTED/00026_00002/prob03.java,100.0000,100.0000,100.0000,4.59,3.57,4.56,false,false
progpedia/00000034/ACCEPTED/00186_00002/Prob3.java,100.0000,100.0000,100.0000,4.91,4.19,6.69,false,false
progpedia/00000034/ACCEPTED/00047_00001/sort.java,100.0000,100.0000,100.0000,4.19,3.98,4.93,false,false
progpedia/00000034/ACCEPTED/00056_00001/Sort.java,100.0000,100.0000,100.0000,4.84,3.55,4.28,false,false
progpedia/00000034/ACCEPTED/00093_00002/SortNumbers.java,100.0000,100.0000,100.0000,5.89,4.25,5.66,false,false
progpedia/00000034/ACCEPTED/00031_00003/Sort.java,100.0000,100.0000,100.0000,4.09,3.52,4.42,false,false
progpedia/00000034/ACCEPTED/00177_00001/Prob3.java,100.0000,100.0000,100.0000,3.72,2.81,3.73,false,false
progpedia/00000034/ACCEPTED/00182_00001/sort.java,100.0000,100.0000,100.0000,4.47,3.41,4.25,false,false
progpedia/00000034/ACCEPTED/00171_00002/Problema3.java,100.0000,100.0000,100.0000,4.23,3.34,4.28,false,false
progpedia/00000034/ACCEPTED/00166_00002/Sort.java,100.0000,100.0000,100.0000,5.42,4.44,5.55,false,false
progpedia/00000034/ACCEPTED/00107_00002/Sort.java,100.0000,100.0000,100.0000,4.41,3.97,4.81,false,false
progpedia/00000034/ACCEPTED/00124_00008/p03.java,100.0000,100.0000,100.0000,5.11,2.95,3.86,false,false
progpedia/00000034/ACCEPTED/00069_00002/Sort.java,100.0000,100.0000,100.0000,4.38,3.79,4.84,false,false
progpedia/00000034/ACCEPTED/00102_00002/Sort.java,100.0000,100.0000,100.0000,3.84,3.01,3.35,false,false
progpedia/00000034/ACCEPTED/00089_00001/ordenar.java,100.0000,100.0000,100.0000,4.58,3.28,4.27,false,false
progpedia/00000034/ACCEPTED/00038_00002/Sort.java,100.0000,100.0000,100.0000,6.19,4.00,5.39,false,false
progpedia/00000034/ACCEPTED/00171_00003/Problema3.java,100.0000,100.0000,100.0000,4.10,3.87,4.62,false,false
progpedia/00000034/ACCEPTED/00167_00002/prob3.java,100.0000,100.0000,100.0000,5.22,4.11,5.31,false,false
progpedia/00000034/ACCEPTED/00059_00001/Sort.java,100.0000,100.0000,100.0000,4.45,3.78,5.23,false,false
progpedia/00000034/ACCEPTED/00088_00001/Sort.java,100.0000,100.0000,100.0000,5.71,3.64,4.50,false,false
progpedia/00000034/ACCEPTED/00132_00008/sort.java,100.0000,100.0000,100.0000,8.70,5.99,22.60,false,false
progpedia/00000034/ACCEPTED/00055_00001/thesorting.java,100.0000,100.0000,100.0000,9.62,9.79,15.48,false,false
progpedia/00000034/ACCEPTED/00104_00002/Sort.java,100.0000,100.0000,100.0000,4.17,3.57,4.51,false,false
progpedia/00000034/ACCEPTED/00160_00004/p3.java,100.0000,100.0000,100.0000,3.83,3.25,4.92,false,false
progpedia/00000034/ACCEPTED/00171_00004/Problema3.java,100.0000,100.0000,100.0000,4.32,3.24,4.38,false,false
progpedia/00000034/ACCEPTED/00099_00002/Sort.java,100.0000,100.0000,100.0000,3.79,3.11,4.02,false,false
progpedia/00000034/ACCEPTED/00178_00002/prob03.java,100.0000,100.0000,100.0000,3.77,3.28,4.40,false,false
progpedia/00000034/ACCEPTED/00175_00002/Ordenar.java,100.0000,100.0000,100.0000,4.45,3.42,4.62,false,false
progpedia/00000034/ACCEPTED/00066_00010/Ordena.java,100.0000,100.0000,100.0000,5.27,4.24,5.94,false,false
progpedia/00000034/ACCEPTED/00077_00002/compara.java,100.0000,100.0000,100.0000,4.41,4.61,4.52,false,false
progpedia/00000034/ACCEPTED/00163_00002/DAA3.java,100.0000,100.0000,100.0000,6.13,3.51,4.99,false,false
progpedia/00000034/ACCEPTED/00070_00001/moo03.java,100.0000,100.0000,100.0000,4.36,3.40,4.33,false,false
progpedia/00000034/ACCEPTED/00151_00004/Sort.java,100.0000,100.0000,100.0000,6.12,4.04,5.51,false,false
progpedia/00000034/ACCEPTED/00074_00003/Prob03.java,100.0000,100.0000,100.0000,6.90,4.43,5.93,false,false
progpedia/00000034/ACCEPTED/00149_00002/prob3.java,100.0000,100.0000,100.0000,4.32,3.52,4.90,false,false
progpedia/00000034/ACCEPTED/00171_00005/Problema3.java,100.0000,100.0000,100.0000,6.54,5.58,8.57,false,false
progpedia/00000034/ACCEPTED/00148_00003/sort.java,100.0000,100.0000,100.0000,6.15,4.47,5.68,false,false
progpedia/00000034/ACCEPTED/00183_00001/Sort.java,100.0000,100.0000,100.0000,5.99,3.83,5.01,false,false
progpedia/00000034/ACCEPTED/00140_00007/ordnu.java,100.0000,100.0000,100.0000,6.58,5.82,21.40,false,false
progpedia/00000034/ACCEPTED/00106_00002/Sort.java,100.0000,100.0000,100.0000,5.81,3.42,4.54,false,false
progpedia/00000034/ACCEPTED/00122_00004/Sort.java,100.0000,100.0000,100.0000,4.71,3.53,4.86,false,false
progpedia/00000034/ACCEPTED/00171_00006/Problema3.java,100.0000,100.0000,100.0000,4.29,3.70,5.11,false,false
progpedia/00000034/ACCEPTED/00168_00006/Sort.java,100.0000,100.0000,100.0000,4.92,4.53,6.71,false,false
progpedia/00000034/ACCEPTED/00106_00004/Sort.java,100.0000,100.0000,100.0000,6.55,4.49,5.67,false,false
progpedia/00000034/ACCEPTED/00149_00001/prob3.java,100.0000,100.0000,100.0000,6.02,3.32,4.58,false,false
progpedia/00000034/ACCEPTED/00175_00003/Ordenar.java,100.0000,100.0000,100.0000,7.19,4.83,7.03,false,false
progpedia/00000034/ACCEPTED/00157_00003/P03_Ordenando_Numeros.java,100.0000,100.0000,100.0000,7.00,3.74,5.51,false,false
progpedia/00000034/ACCEPTED/00132_00005/sort.java,100.0000,100.0000,100.0000,5.30,5.83,20.76,false,false
progpedia/00000034/ACCEPTED/00025_00004/Ordenando_Numeros.java,100.0000,100.0000,100.0000,3.87,3.44,4.68,false,false
progpedia/00000034/ACCEPTED/00124_00001/onn.java,100.0000,100.0000,100.0000,4.31,4.32,4.48,false,false
progpedia/00000034/ACCEPTED/00087_00001/Sort.java,100.0000,100.0000,100.0000,4.88,3.13,4.69,false,false
progpedia/00000034/ACCEPTED/00167_00004/prob3.java,100.0000,100.0000,100.0000,5.16,5.48,6.23,false,false
progpedia/00000034/ACCEPTED/00103_00001/orden.java,100.0000,100.0000,100.0000,5.77,5.76,8.27,false,false
progpedia/00000034/ACCEPTED/00165_00001/ordering.java,100.0000,100.0000,100.0000,4.03,3.57,4.60,false,false
progpedia/00000034/ACCEPTED/00108_00003/Sort.java,100.0000,100.0000,100.0000,5.06,3.70,4.63,false,false
progpedia/00000034/ACCEPTED/00027_00001/prob03.java,100.0000,100.0000,100.0000,3.86,3.32,4.51,false,false
progpedia/00000034/ACCEPTED/00122_00001/Sort.java,100.0000,100.0000,100.0000,3.83,3.35,4.12,false,false
progpedia/00000034/ACCEPTED/00186_00001/Prob3.java,100.0000,100.0000,100.0000,4.89,4.20,6.64,false,false
progpedia/00000034/ACCEPTED/00189_00002/Prob3.java,100.0000,100.0000,100.0000,6.10,4.13,5.57,false,false
progpedia/00000034/ACCEPTED/00122_00005/Sort.java,100.0000,100.0000,100.0000,4.23,3.72,5.08,false,false
progpedia/00000034/ACCEPTED/00168_00002/Sort.java,100.0000,100.0000,100.0000,5.84,4.52,7.09,false,false
progpedia/00000034/ACCEPTED/00027_00002/prob03.java,100.0000,100.0000,100.0000,4.94,4.21,5.85,false,false
progpedia/00000034/ACCEPTED/00033_00002/Sort.java,100.0000,100.0000,100.0000,4.87,3.88,5.08,false,false
progpedia/00000034/ACCEPTED/00191_00001/Ex3.java,100.0000,100.0000,100.0000,9.44,9.21,12.02,false,false
progpedia/00000034/ACCEPTED/00147_00004/Ordenar_Nr.java,100.0000,100.0000,100.0000,5.73,3.35,4.17,false,false
progpedia/00000034/ACCEPTED/00148_00005/sort.java,100.0000,100.0000,100.0000,5.48,5.20,7.00,false,false
progpedia/00000034/ACCEPTED/00023_00002/Prob3.java,100.0000,100.0000,100.0000,4.72,3.59,4.81,false,false
progpedia/00000034/ACCEPTED/00073_00001/Sort.java,100.0000,100.0000,100.0000,5.30,5.11,7.28,false,false
progpedia/00000034/ACCEPTED/00163_00001/DAA3.java,100.0000,100.0000,100.0000,3.87,3.30,4.65,false,false
progpedia/00000034/ACCEPTED/00088_00002/Sort.java,100.0000,100.0000,100.0000,4.21,3.74,4.90,false,false
progpedia/00000034/ACCEPTED/00090_00002/OrdenarNumeros.java,100.0000,100.0000,100.0000,5.28,4.19,7.50,false,false
progpedia/00000034/ACCEPTED/00124_00002/onn.java,100.0000,100.0000,100.0000,4.29,3.86,4.85,false,false
progpedia/00000034/ACCEPTED/00175_00006/Ordenar.java,100.0000,100.0000,100.0000,4.56,3.65,4.81,false,false
progpedia/00000034/ACCEPTED/00111_00001/Sort.java,100.0000,100.0000,100.0000,4.63,5.19,5.70,false,false
progpedia/00000034/ACCEPTED/00113_00001/Sort.java,100.0000,100.0000,100.0000,5.69,3.75,4.88,false,false
progpedia/00000034/ACCEPTED/00148_00001/sort.java,100.0000,100.0000,100.0000,4.04,3.21,4.64,false,false
progpedia/00000034/ACCEPTED/00182_00002/sort.java,100.0000,100.0000,100.0000,5.57,3.72,4.71,false,false
progpedia/00000034/ACCEPTED/00050_00004/ex3.java,100.0000,100.0000,100.0000,6.25,3.74,5.11,false,false
progpedia/00000034/ACCEPTED/00023_00001/Prob3.java,100.0000,100.0000,100.0000,4.56,3.11,4.03,false,false
progpedia/00000034/ACCEPTED/00066_00003/Sort.java,100.0000,100.0000,100.0000,6.13,5.38,7.95,false,false
progpedia/00000034/ACCEPTED/00026_00001/prob03.java,100.0000,100.0000,100.0000,4.13,3.37,4.63,false,false
progpedia/00000034/ACCEPTED/00056_00002/Sort.java,100.0000,100.0000,100.0000,6.00,3.88,4.94,false,false
progpedia/00000034/ACCEPTED/00168_00001/Sort.java,100.0000,100.0000,100.0000,3.98,3.54,4.80,false,false
progpedia/00000034/ACCEPTED/00143_00006/Prob03.java,100.0000,100.0000,100.0000,9.34,7.75,11.27,false,false
progpedia/00000034/ACCEPTED/00168_00005/Sort.java,100.0000,100.0000,100.0000,7.28,4.26,8.58,false,false
progpedia/00000034/ACCEPTED/00145_00006/OrdenandoNumeros.java,100.0000,100.0000,100.0000,5.60,3.79,4.58,false,false
progpedia/00000034/ACCEPTED/00147_00007/Ordenar_Nr.java,100.0000,100.0000,100.0000,4.13,3.41,4.60,false,false
