FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
aiGenerated/gemini/ProjectA.java,91.5600,91.5600,95.9200,0.0000,7.0000,13.0000,161.57,84.12,289.94,false,false,false,true,true,true
aiGenerated/gemini/ProjectB.java,14.1600,14.1600,26.2300,0.0000,52.0000,97.0000,66.96,47.78,57.12,false,false,false,true,true,true
aiGenerated/gemini/ProjectC.java,88.6100,88.6100,0.0000,0.0000,158.0000,18.0000,82.45,58.00,69.75,true,false,false,true,true,true
aiGenerated/gemini/ProjectD.java,51.4700,51.4700,51.4700,0.0000,0.0000,33.0000,43.70,39.36,50.57,false,false,false,true,true,true
aiGenerated/gemini/ProjectE.java,31.3700,31.3700,76.1900,0.0000,30.0000,35.0000,28.63,28.79,32.21,false,false,false,true,true,true
aiGenerated/gemini/ProjectF.java,89.4700,89.4700,0.0000,0.0000,114.0000,12.0000,38.86,40.60,63.78,true,false,false,true,true,true
aiGenerated/gemini/ProjectG.java,83.4800,83.4800,94.1200,0.0000,13.0000,19.0000,36.13,35.96,175.14,false,false,false,true,true,true
aiGenerated/gemini/ProjectH.java,81.7100,81.7100,90.5400,0.0000,8.0000,15.0000,56.00,39.35,70.99,false,false,false,true,true,true
aiGenerated/gemini/ProjectI.java,74.4400,74.4400,80.7200,0.0000,7.0000,23.0000,37.02,36.40,53.79,false,false,false,true,true,true
aiGenerated/gemini/ProjectJ.java,87.5000,87.5000,0.0000,0.0000,104.0000,13.0000,39.73,39.37,62.64,true,false,false,true,true,true
aiGenerated/gemini/ProjectK.java,84.0400,84.0400,88.3000,0.0000,7.0000,-3.0000,36.80,39.34,155.04,false,false,false,false,false,false
aiGenerated/gemini/ProjectL.java,85.8400,85.8400,0.0000,0.0000,113.0000,16.0000,63.92,41.79,41.79,true,false,false,true,true,true
aiGenerated/gemini/ProjectM.java,88.9900,88.9900,0.0000,0.0000,109.0000,12.0000,39.03,41.72,36.50,true,false,false,true,true,true
aiGenerated/gemini/ProjectN.java,81.1100,81.1100,82.1900,0.0000,28.0000,17.0000,32.09,31.47,33.74,false,false,false,true,true,false
aiGenerated/gemini/ProjectO.java,84.7800,84.7800,75.6400,0.0000,31.0000,14.0000,33.55,29.82,34.82,false,false,false,true,true,false
aiGenerated/gemini/ProjectP.java,93.8100,93.8100,100.0000,0.0000,7.0000,7.0000,29.39,32.54,73.00,false,false,false,true,true,true
aiGenerated/gemini/ProjectQ.java,88.7000,88.7000,98.0800,0.0000,11.0000,13.0000,30.04,33.65,67.54,false,false,false,true,true,true
aiGenerated/gemini/ProjectT.java,61.7300,61.7300,0.0000,0.0000,81.0000,31.0000,32.33,32.61,29.97,false,true,false,true,true,true
aiGenerated/gemini/ProjectU.java,61.7300,61.7300,0.0000,0.0000,81.0000,31.0000,27.19,26.85,31.82,false,true,false,true,true,true
aiGenerated/gemini/Project1.java,76.4700,76.4700,100.0000,0.0000,16.0000,16.0000,30.18,31.30,35.31,false,false,false,true,true,true
aiGenerated/gemini/Project2.java,82.4600,82.4600,82.4600,0.0000,0.0000,10.0000,28.16,24.13,32.74,false,false,false,true,true,true
aiGenerated/gemini/Project3.java,44.9000,44.9000,100.0000,0.0000,27.0000,27.0000,24.37,22.94,29.26,false,false,false,true,true,true
aiGenerated/gemini/Project4.java,75.9500,75.9500,75.9500,0.0000,0.0000,19.0000,28.13,28.98,40.82,false,false,false,true,true,true
aiGenerated/gemini/Project5.java,91.0300,91.0300,91.0300,0.0000,0.0000,7.0000,28.15,29.35,35.55,false,false,false,true,true,true
aiGenerated/gemini/Project7.java,69.0500,69.0500,69.0500,0.0000,0.0000,26.0000,31.89,29.26,38.31,false,false,false,true,true,true
aiGenerated/gemini/Project8.java,76.2500,76.2500,76.2500,0.0000,0.0000,19.0000,28.71,28.29,38.11,false,false,false,true,true,true
aiGenerated/claude/Project1.java,77.9700,77.9700,100.0000,0.0000,13.0000,13.0000,19.91,18.61,27.57,false,false,false,true,true,true
aiGenerated/claude/Project2.java,67.3500,67.3500,100.0000,0.0000,16.0000,16.0000,17.62,17.12,21.91,false,false,false,true,true,true
aiGenerated/claude/Project3.java,52.0500,52.0500,92.6800,0.0000,32.0000,35.0000,18.58,18.30,24.89,false,false,false,true,true,true
aiGenerated/claude/Project4.java,45.7600,45.7600,100.0000,0.0000,32.0000,32.0000,17.96,17.48,22.07,false,false,false,true,true,true
aiGenerated/claude/Project5.java,69.3700,69.3700,100.0000,0.0000,34.0000,34.0000,22.01,22.68,32.46,false,false,false,true,true,true
aiGenerated/claude/Project6.java,57.8900,57.8900,89.5300,0.0000,47.0000,56.0000,22.71,24.18,40.57,false,false,false,true,true,true
aiGenerated/claude/Project7.java,49.5700,49.5700,89.2300,0.0000,156.0000,177.0000,47.65,43.00,113.96,false,false,false,true,true,true
aiGenerated/claude/Project8.java,45.5700,45.5700,86.2100,0.0000,181.0000,209.0000,47.63,51.03,120.55,false,false,false,true,true,true
aiGenerated/claude/Project9.java,43.2300,43.2300,72.1700,0.0000,308.0000,436.0000,93.33,90.08,267.72,false,false,false,true,true,true
aiGenerated/claude/Project10.java,41.8100,41.8100,72.1700,0.0000,334.0000,462.0000,84.28,78.80,229.56,false,false,false,true,true,true
aiGenerated/perplexityLabs/Project1.java,84.1300,84.1300,100.0000,0.0000,10.0000,10.0000,9.01,11.32,15.36,false,false,false,true,true,true
